order_item_id,order_id,product_id,quantity,unit_price
9342,3095,50,5,87.05
9343,3639,176,4,492.84
9344,4264,59,2,195.69
9345,4176,46,1,374.01
9346,4421,59,2,453.55
9347,2582,161,2,270.48
9348,1092,123,2,361.24
9349,2760,106,5,446.51
9350,3259,107,4,183.12
9351,1338,41,2,19.35
9352,2817,144,3,496.51
9353,4369,128,2,454.68
9354,4850,102,3,352.2
9355,2349,177,1,464.48
9356,3518,155,3,467.86
9357,2248,55,1,259.75
9358,3559,146,4,225.23
9359,2727,190,5,40.45
9360,3349,13,3,337.47
9361,4466,32,3,382.83
9362,4758,187,3,73.91
9363,1520,189,5,363.35
9364,1434,63,4,44.88
9365,3053,196,4,443.94
9366,4608,191,5,164.58
9367,4947,76,2,479.3
9368,1688,161,5,236.41
9369,3667,164,1,355.51
9370,2107,191,1,195.91
9371,2015,157,2,337.54
9372,1598,157,1,339.54
9373,2223,17,4,195.16
9374,2537,133,3,355.81
9375,1368,99,1,306.09
9376,873,196,4,195.46
9377,2487,179,4,175.81
9378,448,189,4,69.33
9379,467,90,4,404.8
9380,2994,28,1,273.37
9381,2373,131,4,144.43
9382,975,156,1,377.08
9383,3027,102,2,10.36
9384,4070,36,5,201.68
9385,1424,93,4,417.2
9386,2351,64,4,465.21
9387,4884,120,3,166.81
9388,3694,155,2,232.16
9389,4531,96,2,381.89
9390,2317,111,3,295.36
9391,541,68,4,138.69
9392,2939,152,1,450.44
9393,2491,192,2,231.28
9394,3597,135,3,218.04
9395,4948,12,3,283.1
9396,3306,144,1,112.8
9397,4815,187,5,15.53
9398,2236,14,3,282.08
9399,4327,73,4,21.15
9400,4730,182,4,60.78
9401,1692,6,1,22.65
9402,3219,13,4,384.58
9403,3378,19,1,207.32
9404,4767,2,4,335.48
9405,94,140,1,190.88
9406,3365,72,4,82.42
9407,3350,59,3,234.18
9408,1611,100,4,25.2
9409,1735,166,3,260.78
9410,1992,141,5,465.07
9411,2119,59,1,212.9
9412,2058,8,2,372.42
9413,3138,167,5,262.1
9414,4169,61,5,285.47
9415,4448,50,2,305.94
9416,81,51,2,54.8
9417,1583,123,2,301.35
9418,2381,76,3,78.74
9419,3519,15,2,499.64
9420,4606,53,5,72.47
9421,1810,154,4,161.49
9422,4110,55,3,174.85
9423,684,101,3,404.38
9424,3757,49,4,262.28
9425,4953,52,4,44.19
9426,574,10,2,202.04
9427,3524,126,5,196.21
9428,1764,83,4,278.01
9429,3785,79,1,335.41
9430,2951,36,1,469.39
9431,3081,27,4,306.45
9432,2280,38,5,58.66
9433,2375,175,2,38.82
9434,385,164,2,239.43
9435,881,28,3,380.66
9436,2697,6,3,432.59
9437,1315,52,3,148.88
9438,1124,160,4,354.9
9439,4012,83,2,417.77
9440,715,161,3,97.84
9441,1412,37,4,370.15
9442,4588,62,2,10.46
9443,1276,181,1,37.33
9444,2590,110,4,100.34
9445,1210,184,3,189.16
9446,2595,71,5,173.66
9447,2679,22,2,78.84
9448,1999,99,1,399.16
9449,1187,125,2,476.8
9450,1623,139,5,338.85
9451,3667,81,1,58.3
9452,4178,150,1,281.07
9453,3508,42,5,178.15
9454,3075,19,2,109.16
9455,4795,66,4,290.42
9456,2826,11,1,88.58
9457,4771,165,1,117.54
9458,4220,147,2,198.89
9459,2852,14,4,414.04
9460,3351,29,3,326.49
9461,2590,167,3,447.63
9462,1350,16,5,46.45
9463,1789,63,2,427.21
9464,1369,178,2,153.88
9465,3211,143,1,357.51
9466,2500,151,4,227.63
9467,2791,97,4,491.19
9468,3021,50,1,259.42
9469,1496,110,2,134.08
9470,3351,123,4,458.31
9471,421,65,2,133.65
9472,399,51,4,250.4
9473,2038,54,2,404.1
9474,974,98,1,414.42
9475,3780,46,4,448.8
9476,2726,169,4,322.03
9477,1731,51,3,321.32
9478,4674,28,2,247.37
9479,1622,126,3,355.89
9480,2354,174,2,31.68
9481,1713,73,3,47.84
9482,1094,98,2,149.69
9483,202,138,3,242.44
9484,3243,94,3,284.05
9485,4751,181,4,54.34
9486,2761,98,4,368.32
9487,3806,107,1,216.41
9488,1158,39,2,168.98
9489,2406,164,5,457.91
9490,3608,116,4,191.55
9491,4595,26,2,440.67
9492,2807,40,4,114.9
9493,1536,57,5,188.69
9494,3823,157,5,396.17
9495,1195,42,1,134.24
9496,1732,135,4,386.55
9497,520,73,5,393.07
9498,611,68,4,334.68
9499,4660,24,5,26.46
9500,2471,152,1,453.14
9501,4135,92,2,433.72
9502,2527,117,1,439.07
9503,230,174,3,493.17
9504,2942,74,4,172.64
9505,3116,54,3,261.15
9506,2591,40,1,86.36
9507,388,182,4,281.46
9508,4290,85,4,423.93
9509,3400,74,2,493.72
9510,1920,46,4,103.57
9511,2459,160,3,29.87
9512,4741,44,2,351.36
9513,50,172,5,77.5
9514,2225,19,4,348.17
9515,3936,196,3,293.79
9516,2042,68,5,84.29
9517,578,47,5,125.77
9518,3845,106,5,216.63
9519,2527,11,3,111.15
9520,2133,174,1,206.73
9521,3335,72,3,422.16
9522,2589,131,4,475.78
9523,3622,182,5,190.97
9524,3807,163,5,35.7
9525,959,155,4,254.35
9526,3878,109,1,141.65
9527,3172,110,2,196.77
9528,3248,5,1,313.73
9529,2529,69,2,397.2
9530,3198,74,5,294.17
9531,451,44,2,203.76
9532,4819,80,4,498.58
9533,4125,43,3,458.97
9534,4132,24,1,237.04
9535,3679,170,3,224.14
9536,4806,168,1,166.59
9537,1415,168,1,319.22
9538,1870,109,4,361.56
9539,2481,40,3,358.09
9540,4004,127,2,314.22
9541,2340,81,5,80.55
9542,1164,4,4,245.8
9543,4932,136,4,470.89
9544,324,149,5,498.73
9545,1871,170,4,286.13
9546,4583,66,1,492.09
9547,1573,136,4,376.79
9548,4783,68,1,14.03
9549,4270,73,1,273.09
9550,402,197,5,279.08
9551,2570,91,1,183.27
9552,2903,8,5,253.37
9553,3989,156,5,89.51
9554,1768,114,1,304.26
9555,4510,161,4,49.72
9556,297,172,5,278.6
9557,1641,142,3,442.69
9558,3468,60,2,265.28
9559,3225,102,4,255.84
9560,1972,117,2,87.9
9561,791,196,3,407.17
9562,891,192,4,176.99
9563,1058,30,2,51.0
9564,3941,28,3,122.67
9565,2658,127,1,256.09
9566,2556,121,3,206.25
9567,3427,119,3,353.48
9568,2761,107,3,94.65
9569,512,116,3,342.38
9570,3776,200,1,209.45
9571,1545,33,2,367.16
9572,4732,175,2,222.31
9573,3533,149,4,57.37
9574,1436,169,1,313.92
9575,3285,131,3,476.69
9576,4886,136,4,66.42
9577,3475,11,2,37.79
9578,1719,155,3,468.11
9579,3292,85,2,146.83
9580,2745,181,1,385.11
9581,2719,2,1,417.63
9582,4032,19,2,198.86
9583,3057,20,3,396.35
9584,2143,94,1,70.24
9585,3128,175,1,21.8
9586,2031,20,5,100.53
9587,2549,176,1,67.0
9588,525,53,5,44.06
9589,3566,168,4,300.01
9590,1418,160,2,71.16
9591,1863,194,1,385.99
9592,3737,131,5,237.24
9593,805,50,2,402.68
9594,3194,148,1,373.23
9595,564,48,1,113.62
9596,2335,193,5,54.68
9597,3206,190,4,231.26
9598,4187,132,4,433.94
9599,4590,193,3,241.86
9600,2864,3,2,375.32
9601,3837,54,2,103.03
9602,1822,156,2,497.06
9603,1146,195,5,295.83
9604,475,117,3,167.97
9605,2488,111,1,230.23
9606,3482,135,2,390.0
9607,3212,92,4,262.52
9608,4784,180,5,335.98
9609,4111,48,2,46.37
9610,1854,3,4,233.94
9611,1792,84,2,13.57
9612,2985,199,5,175.07
9613,2817,97,4,378.29
9614,3427,36,4,264.48
9615,4633,118,5,152.47
9616,2202,133,5,487.49
9617,209,111,5,76.64
9618,3953,147,5,363.59
9619,2003,77,3,34.54
9620,1260,25,4,442.78
9621,865,142,3,483.55
9622,2828,72,4,370.33
9623,1872,61,5,407.25
9624,443,159,2,410.55
9625,294,174,2,376.51
9626,2169,181,5,358.1
9627,410,108,5,378.38
9628,779,143,1,443.97
9629,4218,13,5,304.17
9630,2711,90,4,187.19
9631,3556,47,2,341.2
9632,4682,108,2,218.81
9633,3485,184,3,283.27
9634,3418,106,4,107.46
9635,905,17,3,438.69
9636,4574,18,5,271.76
9637,126,3,2,232.6
9638,4740,149,1,18.05
9639,4945,74,4,96.76
9640,300,104,3,263.86
9641,4607,166,2,313.39
9642,4319,43,2,209.81
9643,4158,46,5,62.28
9644,1933,148,5,309.26
9645,852,136,3,204.83
9646,2874,35,3,220.31
9647,2384,48,5,418.33
9648,4299,101,1,200.2
9649,108,84,4,36.39
9650,4467,185,1,218.92
9651,4163,61,2,426.31
9652,2929,144,4,221.37
9653,1567,113,1,389.48
9654,2431,168,5,437.8
9655,4393,9,2,396.85
9656,4825,82,5,305.33
9657,3727,16,2,470.9
9658,202,38,3,274.57
9659,661,165,1,65.71
9660,4045,36,2,113.03
9661,3115,92,2,73.27
9662,4074,136,3,190.88
9663,2384,10,4,219.55
9664,4619,29,3,167.68
9665,1331,181,1,453.09
9666,694,87,4,313.5
9667,4538,139,3,421.75
9668,2957,126,3,235.9
9669,2939,186,2,168.54
9670,2607,1,2,240.52
9671,2991,134,3,138.23
9672,555,108,4,290.03
9673,906,4,2,172.47
9674,2410,134,1,196.4
9675,3756,5,2,266.2
9676,210,16,2,499.96
9677,998,198,4,110.23
9678,2093,77,5,265.64
9679,4117,40,2,50.92
9680,4552,155,2,351.68
9681,3396,93,5,457.45
9682,1539,143,3,262.73
9683,4394,116,2,111.86
9684,4160,93,3,58.56
9685,65,100,4,48.05
9686,1638,40,2,230.85
9687,3168,119,4,176.22
9688,3846,64,3,440.27
9689,820,46,4,463.42
9690,786,139,3,187.9
9691,2158,119,2,134.97
9692,234,180,5,258.83
9693,1543,80,1,425.61
9694,2669,6,1,201.57
9695,4400,184,2,34.97
9696,2838,81,4,88.71
9697,4398,55,4,77.22
9698,2041,29,4,37.99
9699,569,69,3,91.41
9700,96,2,4,252.7
9701,2756,141,5,85.27
9702,4654,39,2,55.18
9703,3592,60,1,157.24
9704,805,36,2,112.15
9705,4480,77,1,117.26
9706,1523,5,1,152.0
9707,2515,149,4,234.69
9708,1958,138,5,457.42
9709,1961,117,5,447.87
9710,3507,34,4,498.77
9711,1647,164,1,403.21
9712,116,123,1,253.72
9713,1295,80,1,263.06
9714,2833,159,2,322.06
9715,3046,18,3,367.54
9716,3359,192,2,494.01
9717,32,24,2,398.59
9718,1447,21,4,40.5
9719,3817,137,2,54.55
9720,3305,61,4,354.6
9721,656,84,2,122.47
9722,1810,159,4,430.84
9723,2455,38,2,96.97
9724,3895,38,4,339.5
9725,2871,193,3,154.22
9726,2202,151,5,263.9
9727,765,75,1,373.49
9728,1729,100,2,182.63
9729,1128,3,2,19.96
9730,1215,80,3,423.6
9731,4477,19,3,143.19
9732,1006,84,2,202.41
9733,1772,62,3,348.79
9734,2759,83,3,250.07
9735,879,97,4,414.91
9736,705,177,2,186.7
9737,1294,186,1,335.92
9738,1430,42,5,142.86
9739,2803,95,3,278.3
9740,2810,90,3,244.35
9741,4083,142,3,450.32
9742,592,146,3,236.37
9743,2620,89,5,198.04
9744,2564,64,4,184.95
9745,2679,105,3,369.67
9746,3589,12,4,386.08
9747,4773,74,2,423.86
9748,4748,14,2,468.15
9749,1882,109,4,271.16
9750,4873,174,5,366.78
9751,559,28,1,401.52
9752,1074,57,3,355.75
9753,4511,61,3,225.13
9754,1605,48,1,203.67
9755,2833,31,2,441.65
9756,960,84,4,428.92
9757,3113,23,5,54.43
9758,3107,183,4,142.85
9759,2815,66,3,392.76
9760,2899,62,3,325.71
9761,3212,14,2,96.86
9762,4244,170,3,343.12
9763,4971,147,2,482.42
9764,1194,158,5,153.43
9765,326,35,3,133.06
9766,2869,143,3,273.82
9767,1276,12,2,171.85
9768,3324,33,5,66.99
9769,2650,162,3,94.24
9770,4676,138,2,267.02
9771,2,100,1,471.37
9772,105,139,4,390.14
9773,1439,181,4,143.21
9774,1229,56,5,244.18
9775,1018,30,5,357.34
9776,161,175,1,335.88
9777,2773,19,3,192.27
9778,4327,170,4,266.07
9779,4037,169,4,85.6
9780,3250,182,1,125.13
9781,4509,191,4,99.2
9782,2486,80,3,158.89
9783,43,160,3,82.07
9784,4650,41,5,77.93
9785,591,35,1,490.66
9786,2917,70,4,327.55
9787,3997,179,5,399.96
9788,1921,3,2,283.77
9789,4672,77,2,498.87
9790,1816,188,2,114.88
9791,2078,65,2,75.32
9792,4185,111,1,273.35
9793,3815,36,3,234.02
9794,3752,86,3,123.37
9795,748,35,5,106.11
9796,44,137,4,316.68
9797,2189,137,1,91.62
9798,842,165,3,368.64
9799,1220,92,2,119.48
9800,4065,3,3,474.55
9801,1477,109,4,330.06
9802,3182,183,1,147.79
9803,4542,180,4,362.37
9804,804,39,4,325.25
9805,4731,46,4,310.56
9806,3881,178,5,292.68
9807,4181,124,4,14.18
9808,3684,173,1,139.41
9809,4395,37,1,67.13
9810,2451,141,2,76.66
9811,3170,84,1,259.4
9812,3415,180,4,218.32
9813,3256,58,5,199.57
9814,1262,149,4,266.4
9815,340,97,5,179.18
9816,4631,167,4,243.07
9817,765,2,3,77.56
9818,4066,154,5,494.19
9819,2482,42,1,394.14
9820,890,149,1,198.95
9821,2331,119,3,304.61
9822,267,142,1,381.96
9823,4729,92,3,386.16
9824,3155,189,2,65.79
9825,2965,164,2,361.44
9826,4055,195,5,275.56
9827,1826,132,5,350.41
9828,1013,15,5,403.24
9829,368,139,1,235.5
9830,488,194,3,56.24
9831,1617,123,2,415.05
9832,2797,64,4,114.29
9833,1671,178,2,384.68
9834,2132,139,1,265.02
9835,3543,107,5,269.74
9836,3615,187,2,103.82
9837,2756,10,3,495.1
9838,2684,153,1,145.02
9839,192,103,2,282.5
9840,2042,159,1,247.69
9841,3658,81,2,45.35
9842,3013,70,4,408.78
9843,4626,44,2,468.88
9844,1533,47,2,138.54
9845,3570,122,4,407.81
9846,2341,65,5,318.62
9847,1744,20,1,305.83
9848,3673,166,2,341.27
9849,4128,66,2,173.23
9850,4912,183,3,238.9
9851,558,134,2,464.84
9852,2644,138,5,486.66
9853,2027,178,3,454.14
9854,598,66,2,364.5
9855,1090,195,3,133.17
9856,2014,170,1,130.31
9857,4655,197,3,267.97
9858,2663,92,2,318.52
9859,4138,84,5,129.91
9860,1977,132,5,449.71
9861,4095,35,4,30.25
9862,3834,54,1,185.27
9863,4633,8,1,240.11
9864,2314,164,2,418.73
9865,1361,180,4,130.39
9866,891,168,3,376.46
9867,285,71,2,98.42
9868,537,111,3,117.18
9869,3778,74,2,381.93
9870,4594,200,1,459.87
9871,580,131,3,239.09
9872,3066,150,2,200.41
9873,3387,129,4,497.64
9874,3629,67,2,171.69
9875,3227,94,3,396.91
9876,839,200,3,13.04
9877,3805,180,4,364.42
9878,1523,154,2,362.01
9879,4273,61,3,34.61
9880,4843,31,5,163.57
9881,844,149,4,222.71
9882,2427,177,5,168.0
9883,3315,176,5,132.33
9884,3312,24,5,137.52
9885,879,15,2,405.91
9886,1517,177,1,340.94
9887,2203,129,2,12.2
9888,2198,172,1,217.53
9889,4687,160,3,480.69
9890,3034,36,4,401.9
9891,4551,6,1,489.44
9892,1123,172,4,168.26
9893,2482,181,2,213.55
9894,1866,187,1,319.03
9895,3348,58,5,350.04
9896,4686,72,4,114.54
9897,3311,12,5,225.51
9898,1344,157,1,368.73
9899,1432,40,3,456.03
9900,633,64,2,452.42
9901,4575,161,1,391.09
9902,609,36,5,384.01
9903,2048,115,5,467.85
9904,4250,138,5,10.74
9905,3572,131,2,153.63
9906,603,197,3,323.92
9907,591,175,3,176.69
9908,1022,176,2,325.99
9909,3537,75,2,97.07
9910,4426,183,5,101.4
9911,3953,149,4,273.6
9912,4512,51,3,248.32
9913,4270,44,4,430.32
9914,4410,74,5,256.5
9915,1549,54,2,219.71
9916,2196,86,5,43.96
9917,1073,117,2,338.5
9918,577,75,5,345.26
9919,3063,158,2,291.17
9920,3481,108,3,44.21
9921,700,63,2,249.19
9922,1838,8,2,263.57
9923,310,17,2,456.29
9924,418,167,1,266.26
9925,1800,101,1,126.36
9926,3835,170,4,369.9
9927,1103,58,3,266.74
9928,3190,80,4,13.14
9929,2705,186,5,474.32
9930,2679,198,5,338.85
9931,355,62,2,217.73
9932,4626,1,1,458.01
9933,4590,34,5,67.03
9934,1075,172,5,74.17
9935,4351,152,4,245.06
9936,4730,193,3,292.18
9937,4428,50,2,298.28
9938,4631,154,4,77.72
9939,4244,160,5,485.01
9940,247,114,2,16.46
9941,2607,131,3,299.17
9942,454,151,4,202.43
9943,3047,162,4,102.96
9944,4888,167,3,44.31
9945,4717,180,1,435.09
9946,4096,43,4,257.77
9947,4860,48,4,291.95
9948,4881,143,5,396.98
9949,232,179,4,111.85
9950,552,4,2,195.1
9951,4156,177,3,268.48
9952,3387,110,2,242.49
9953,4407,151,1,365.07
9954,4516,133,4,171.27
9955,3403,80,1,17.37
9956,624,87,2,478.99
9957,940,29,3,150.98
9958,4440,94,1,322.45
9959,4928,197,2,38.15
9960,4760,131,4,447.26
9961,4576,63,1,151.17
9962,1228,143,4,29.3
9963,1834,146,5,201.73
9964,1004,114,4,69.25
9965,3459,26,4,249.08
9966,3230,200,1,186.94
9967,1240,185,5,433.7
9968,2379,120,2,246.3
9969,355,193,4,361.21
9970,3838,59,3,62.26
9971,1304,193,3,400.34
9972,3179,162,2,454.62
9973,4256,93,2,260.32
9974,688,60,5,449.48
9975,2085,82,1,447.84
9976,1865,7,4,73.13
9977,1257,101,2,134.19
9978,2580,36,5,347.59
9979,4030,37,4,68.19
9980,365,130,4,436.54
9981,1952,37,4,369.31
9982,1278,190,2,78.05
9983,4046,22,1,180.6
9984,98,74,5,324.53
9985,3217,71,1,171.6
9986,1604,50,4,27.03
9987,2909,59,4,62.89
9988,1933,184,5,482.41
9989,829,36,1,385.75
9990,1186,68,3,383.31
9991,4668,12,3,37.36
9992,4733,97,3,488.68
9993,2144,99,1,208.79
9994,3152,190,1,47.65
9995,1183,174,1,410.94
9996,518,53,3,491.03
9997,3661,105,1,375.82
9998,3826,194,2,364.87
9999,917,38,3,50.16
10000,979,15,4,322.86
10001,664,105,1,415.73
10002,1279,118,4,265.91
10003,4121,84,3,260.06
10004,2425,152,5,162.72
10005,2630,60,1,16.53
10006,2244,180,3,370.01
10007,3372,49,2,244.06
10008,1193,50,4,65.29
10009,4766,60,2,462.29
10010,3848,120,2,373.24
10011,1263,83,3,493.04
10012,328,173,4,256.78
10013,1112,163,1,273.18
10014,4583,5,1,383.3
10015,3790,81,5,71.94
10016,3722,121,1,492.55
10017,3849,84,4,406.83
10018,2056,163,4,104.18
10019,4453,82,2,356.61
10020,1177,15,3,277.7
10021,2451,139,1,253.04
10022,2314,163,2,279.25
10023,1807,164,3,274.71
10024,4305,120,2,189.35
10025,50,117,5,176.49
10026,4138,191,1,399.47
10027,4005,85,1,316.3
10028,2857,4,5,418.73
10029,1495,75,2,300.97
10030,3144,64,3,180.44
10031,4372,25,5,184.75
10032,2312,109,3,345.55
10033,3149,102,4,337.74
10034,2677,90,2,19.1
10035,797,30,5,200.85
10036,1797,9,4,161.37
10037,1279,112,5,151.79
10038,818,171,2,186.13
10039,1321,80,5,141.16
10040,4540,37,3,267.13
10041,1135,108,3,229.03
10042,2700,151,4,217.9
10043,4998,166,4,474.52
10044,770,51,5,189.38
10045,4933,177,2,403.61
10046,4358,110,2,246.86
10047,1913,39,4,146.35
10048,3486,144,4,438.05
10049,2308,171,3,420.54
10050,1291,62,1,319.88
10051,4180,14,5,73.95
10052,342,190,2,247.22
10053,3462,128,3,158.69
10054,3435,5,4,377.25
10055,2362,150,3,380.9
10056,3445,98,3,451.53
10057,1448,6,4,415.67
10058,2002,114,5,416.59
10059,2397,89,4,475.84
10060,4679,2,3,392.26
10061,15,199,4,447.95
10062,1266,34,4,234.32
10063,3242,65,5,187.96
10064,3454,79,1,158.39
10065,237,101,2,449.08
10066,4088,177,2,404.51
10067,1989,34,2,17.71
10068,3266,155,5,426.77
10069,3926,56,1,499.02
10070,1738,8,2,115.52
10071,2562,157,4,214.53
10072,2622,42,1,343.13
10073,3153,110,5,448.94
10074,4185,68,3,240.76
10075,3094,103,2,162.78
10076,113,123,2,451.91
10077,243,100,1,303.41
10078,1047,27,2,193.02
10079,1840,152,3,431.78
10080,4558,144,3,480.28
10081,1655,190,2,213.8
10082,4681,94,3,244.2
10083,448,82,3,329.31
10084,2346,75,2,39.71
10085,3669,183,2,111.16
10086,1283,47,2,380.32
10087,1061,5,2,439.33
10088,128,120,2,437.74
10089,518,39,2,365.39
10090,2032,96,5,494.79
10091,3673,162,3,347.33
10092,3763,63,3,89.35
10093,870,181,1,484.78
10094,2340,128,1,250.23
10095,2098,55,5,431.51
10096,4443,127,5,384.74
10097,2717,174,2,362.27
10098,3561,198,3,149.92
10099,4715,197,4,112.02
10100,3065,173,2,296.74
10101,1068,13,3,249.35
10102,133,161,4,358.68
10103,56,9,4,257.96
10104,403,26,4,59.55
10105,2006,131,4,137.36
10106,2379,112,4,19.55
10107,80,132,5,20.02
10108,1245,148,2,146.02
10109,973,86,5,427.41
10110,3353,85,1,269.83
10111,1198,134,1,253.8
10112,2609,158,2,496.3
10113,2139,86,3,202.72
10114,129,87,1,253.18
10115,1221,16,3,68.54
10116,2488,69,1,110.53
10117,4857,51,1,61.56
10118,3701,41,4,377.4
10119,2233,79,1,134.44
10120,3324,110,2,492.84
10121,4627,52,5,13.73
10122,999,182,3,190.46
10123,431,172,2,152.71
10124,712,50,4,103.07
10125,3546,61,3,221.56
10126,4461,55,3,208.57
10127,961,153,2,247.39
10128,2623,144,5,295.08
10129,3168,84,4,162.17
10130,2107,73,3,432.21
10131,2383,185,3,57.72
10132,3097,147,5,87.79
10133,533,168,2,361.01
10134,4733,141,5,313.36
10135,2128,34,2,231.76
10136,643,85,1,20.93
10137,2394,192,2,183.36
10138,4224,66,3,282.05
10139,3215,151,2,44.02
10140,1097,66,5,486.12
10141,3317,199,3,467.28
10142,55,103,3,302.04
10143,710,127,4,70.99
10144,3316,166,4,476.67
10145,4001,28,2,474.77
10146,4190,41,5,132.18
10147,3244,184,3,480.8
10148,2586,176,5,145.33
10149,2014,137,1,193.07
10150,3895,61,5,219.7
10151,2358,11,2,331.44
10152,3471,119,2,164.74
10153,4695,51,4,83.55
10154,982,120,1,56.9
10155,1570,68,2,40.3
10156,4125,17,3,91.99
10157,4185,133,1,289.76
10158,664,139,1,418.38
10159,587,27,5,429.89
10160,4900,173,3,487.9
10161,4603,131,3,133.86
10162,3641,144,5,356.46
10163,3172,159,5,237.94
10164,2285,35,1,54.37
10165,3841,13,2,190.47
10166,3622,87,1,286.55
10167,34,193,5,441.96
10168,2212,161,5,101.96
10169,4937,195,2,213.54
10170,1513,1,5,224.39
10171,315,181,5,129.3
10172,1896,168,2,66.83
10173,323,184,5,260.17
10174,2007,38,4,308.49
10175,293,33,2,448.73
10176,4632,194,4,415.67
10177,2047,172,3,319.75
10178,959,34,2,405.73
10179,1567,14,3,496.89
10180,948,34,3,199.58
10181,2269,40,2,430.21
10182,2768,122,5,375.31
10183,4074,124,3,11.51
10184,840,59,3,392.37
10185,4777,59,3,18.42
10186,2445,121,4,319.02
10187,423,177,3,31.16
10188,190,160,2,137.06
10189,757,2,2,13.96
10190,273,110,4,200.17
10191,2454,102,3,218.84
10192,1491,96,3,249.02
10193,3810,151,3,361.94
10194,297,185,2,83.21
10195,2603,170,3,334.07
10196,3031,147,4,265.9
10197,937,96,4,486.71
10198,4377,198,3,432.11
10199,3978,41,2,280.8
10200,1989,154,2,16.24
10201,273,52,3,404.32
10202,313,177,2,346.46
10203,3040,154,3,102.23
10204,4441,22,1,190.31
10205,2369,104,5,288.42
10206,299,56,3,121.19
10207,393,197,2,87.94
10208,1624,192,3,17.12
10209,3607,89,1,192.08
10210,2895,161,5,13.78
10211,705,65,3,18.18
10212,3329,128,2,498.28
10213,4265,85,4,475.28
10214,380,145,1,101.18
10215,141,112,4,179.42
10216,2328,141,3,205.84
10217,4360,96,5,307.54
10218,3181,79,3,254.78
10219,2124,38,4,51.24
10220,2439,178,4,432.62
10221,1906,141,2,332.64
10222,4167,70,1,53.92
10223,2539,95,4,245.82
10224,1113,101,1,185.82
10225,3421,167,3,366.5
10226,4706,42,5,294.74
10227,1068,184,5,63.61
10228,2266,22,5,204.15
10229,2892,66,4,283.35
10230,510,80,3,441.48
10231,1252,133,4,113.59
10232,3324,143,4,195.92
10233,1081,72,1,412.65
10234,1160,32,3,336.49
10235,2133,167,5,388.17
10236,1934,75,5,387.43
10237,2840,79,3,218.46
10238,4991,143,4,248.34
10239,2655,180,1,306.15
10240,4810,63,1,323.87
10241,4773,102,5,430.39
10242,1168,131,5,145.21
10243,911,109,1,126.78
10244,886,132,2,116.27
10245,1092,120,5,210.6
10246,1449,49,4,134.08
10247,3767,82,4,310.92
10248,153,200,1,495.83
10249,3079,177,1,307.47
10250,1451,128,4,300.85
10251,4235,184,5,382.72
10252,1739,32,5,462.62
10253,3795,53,2,225.99
10254,2275,157,2,180.77
10255,2646,32,4,156.99
10256,4518,93,1,425.77
10257,1506,10,2,375.23
10258,3691,157,1,255.55
10259,3782,174,2,168.05
10260,2768,184,5,243.98
10261,3689,187,4,75.73
10262,950,25,3,259.21
10263,2452,95,1,325.19
10264,2736,155,3,299.74
10265,2561,18,4,79.05
10266,4707,72,1,256.27
10267,2707,104,3,379.53
10268,2219,193,5,464.01
10269,4057,15,5,484.71
10270,3578,145,2,213.45
10271,691,14,2,75.96
10272,1213,131,1,301.82
10273,2274,36,4,138.38
10274,2113,143,4,347.73
10275,4262,55,1,33.05
10276,1327,84,4,173.29
10277,59,107,2,229.28
10278,972,51,4,77.53
10279,1715,24,2,170.53
10280,3072,47,4,83.31
10281,4599,70,4,196.87
10282,811,190,5,20.61
10283,4913,72,2,91.92
10284,3168,157,3,143.55
10285,4805,44,1,46.84
10286,4417,166,5,335.37
10287,3052,106,2,477.96
10288,2940,131,5,489.64
10289,147,96,2,333.07
10290,2409,24,3,412.22
10291,632,133,3,116.96
10292,4317,75,1,43.47
10293,4236,95,5,73.23
10294,1470,50,3,282.94
10295,3627,95,5,461.17
10296,1046,1,2,188.43
10297,1269,14,4,448.02
10298,4146,99,2,156.3
10299,3940,123,2,31.2
10300,1002,187,4,223.06
10301,3937,78,1,493.14
10302,341,40,4,22.44
10303,4691,30,3,410.7
10304,3430,187,1,163.18
10305,1208,199,1,389.44
10306,2417,82,3,146.2
10307,4378,5,2,268.75
10308,4839,4,2,167.67
10309,2796,40,5,83.57
10310,2697,96,2,60.5
10311,981,29,5,425.56
10312,1890,114,3,480.88
10313,4508,54,1,242.38
10314,4669,156,2,214.84
10315,211,51,5,393.31
10316,2526,66,1,406.66
10317,1552,175,2,287.49
10318,1414,109,1,382.72
10319,2681,112,3,351.45
10320,178,185,4,376.91
10321,4234,75,3,106.82
10322,3043,118,4,118.13
10323,4658,198,2,83.42
10324,378,82,4,335.57
10325,4447,107,2,296.1
10326,3149,74,5,344.91
10327,4879,11,5,114.95
10328,2657,91,2,258.25
10329,3142,146,1,186.55
10330,1839,105,2,459.32
10331,2075,67,2,393.11
10332,3429,117,5,348.62
10333,877,159,1,484.48
10334,4387,185,5,283.84
10335,1915,31,5,193.59
10336,1192,162,5,323.72
10337,3088,135,1,465.02
10338,3527,19,1,398.34
10339,4790,99,3,369.97
10340,4204,44,5,120.57
10341,4444,5,3,90.55
10342,2050,24,5,20.0
10343,4315,80,2,340.27
10344,3932,102,1,380.94
10345,1241,93,1,17.79
10346,1702,197,4,41.08
10347,2270,57,3,192.58
10348,3063,139,1,72.82
10349,2277,52,4,353.46
10350,3452,36,4,121.79
10351,1402,117,4,336.07
10352,2481,169,1,214.57
