order_id,user_id,order_date,status
2798,545,2025-09-17,pending
2799,978,2025-10-23,pending
2800,737,2026-01-12,completed
2801,431,2025-06-21,completed
2802,803,2025-11-19,pending
2803,983,2025-08-13,shipped
2804,121,2025-09-20,pending
2805,53,2025-03-23,pending
2806,662,2026-02-24,pending
2807,76,2025-06-23,shipped
2808,628,2026-03-10,completed
2809,338,2025-12-25,completed
2810,800,2025-05-23,completed
2811,737,2025-05-21,pending
2812,143,2025-11-28,shipped
2813,544,2025-07-26,pending
2814,171,2025-03-27,completed
2815,755,2025-12-04,completed
2816,394,2025-07-13,pending
2817,938,2025-09-28,pending
2818,439,2025-04-14,pending
2819,397,2025-07-08,completed
2820,672,2025-12-05,shipped
2821,58,2025-04-20,pending
2822,77,2025-08-21,completed
2823,271,2025-05-17,pending
2824,873,2025-03-28,shipped
2825,553,2025-04-25,shipped
2826,448,2026-01-16,pending
2827,98,2025-06-06,completed
2828,792,2025-10-07,completed
2829,761,2025-12-25,pending
2830,805,2025-08-29,shipped
2831,628,2025-05-24,shipped
2832,286,2026-02-08,shipped
2833,202,2025-04-01,pending
2834,491,2026-01-09,completed
2835,779,2025-11-28,shipped
2836,992,2026-02-03,pending
2837,146,2025-12-28,completed
2838,797,2026-02-12,pending
2839,479,2025-06-24,shipped
2840,755,2025-11-27,pending
2841,941,2025-06-28,shipped
2842,608,2025-12-09,pending
2843,764,2025-05-17,shipped
2844,91,2025-07-06,pending
2845,743,2025-11-29,shipped
2846,120,2026-02-09,shipped
2847,234,2025-08-05,shipped
2848,686,2025-07-01,shipped
2849,794,2025-05-29,pending
2850,122,2025-08-27,shipped
2851,667,2025-07-17,completed
2852,914,2025-06-21,shipped
2853,679,2025-07-17,completed
2854,154,2026-02-06,pending
2855,184,2025-12-12,shipped
2856,751,2025-11-16,pending
2857,656,2025-10-11,completed
2858,392,2025-10-18,shipped
2859,814,2025-08-27,completed
2860,129,2025-10-18,pending
2861,540,2025-04-04,completed
2862,106,2025-12-16,completed
2863,983,2025-11-16,pending
2864,373,2026-03-08,completed
2865,883,2025-05-11,shipped
2866,643,2025-07-08,completed
2867,528,2026-03-09,pending
2868,367,2026-02-22,pending
2869,717,2025-12-19,pending
2870,944,2026-01-14,shipped
2871,931,2025-06-24,shipped
2872,166,2026-01-26,pending
2873,887,2026-02-13,pending
2874,478,2025-09-23,shipped
2875,146,2025-09-09,shipped
2876,636,2025-09-30,pending
2877,512,2026-01-23,completed
2878,454,2025-03-22,completed
2879,424,2025-08-05,pending
2880,937,2025-06-12,shipped
2881,57,2025-10-12,completed
2882,609,2025-09-21,shipped
2883,609,2025-09-04,completed
2884,695,2025-10-12,shipped
2885,314,2025-05-28,shipped
2886,723,2025-07-09,shipped
2887,692,2025-12-26,pending
2888,484,2026-03-07,shipped
2889,167,2026-01-27,shipped
2890,913,2025-05-08,shipped
2891,989,2025-09-30,pending
2892,968,2025-06-18,shipped
2893,420,2025-04-17,shipped
2894,288,2026-01-31,completed
2895,749,2025-07-13,pending
2896,811,2025-08-14,completed
2897,302,2025-07-19,pending
2898,181,2025-06-01,pending
2899,552,2025-06-01,shipped
2900,530,2025-11-11,shipped
2901,72,2025-06-28,shipped
2902,342,2026-01-02,pending
2903,272,2026-02-26,pending
2904,615,2025-12-06,shipped
2905,19,2025-11-10,pending
2906,612,2025-06-30,completed
2907,128,2025-06-16,completed
2908,645,2025-04-18,pending
2909,821,2025-11-02,shipped
2910,252,2025-07-15,shipped
2911,976,2025-09-21,completed
2912,426,2025-07-26,completed
2913,596,2025-06-29,pending
2914,345,2025-05-03,completed
2915,515,2025-08-09,shipped
2916,275,2026-02-23,shipped
2917,912,2025-09-13,completed
2918,706,2025-05-16,shipped
2919,744,2026-02-19,pending
2920,40,2025-04-19,completed
2921,165,2025-08-31,completed
2922,340,2025-07-24,pending
2923,156,2025-11-22,completed
2924,290,2025-03-24,completed
2925,233,2025-12-24,completed
2926,547,2025-11-26,pending
2927,46,2025-10-04,shipped
2928,956,2025-12-18,pending
2929,757,2025-06-27,shipped
2930,526,2025-08-28,completed
2931,73,2025-08-05,completed
2932,608,2025-03-25,pending
2933,605,2025-11-19,completed
2934,23,2025-07-23,completed
2935,528,2025-11-30,shipped
2936,869,2025-06-21,pending
2937,761,2025-12-11,pending
2938,604,2026-01-17,shipped
2939,732,2026-01-15,pending
2940,98,2025-12-05,shipped
2941,578,2025-07-21,pending
2942,943,2025-10-03,shipped
2943,234,2026-02-15,pending
2944,852,2025-11-02,completed
2945,292,2026-02-06,pending
2946,747,2025-07-21,shipped
2947,300,2025-06-20,shipped
2948,298,2026-02-19,pending
2949,991,2026-01-20,pending
2950,891,2026-02-22,shipped
2951,816,2025-05-03,shipped
2952,683,2025-09-12,completed
2953,281,2025-06-30,shipped
2954,599,2025-08-07,completed
2955,978,2025-04-30,shipped
2956,697,2025-07-15,pending
2957,259,2026-03-05,pending
2958,763,2025-09-21,pending
2959,109,2025-10-26,completed
2960,895,2025-09-07,pending
2961,847,2025-10-29,pending
2962,284,2025-09-05,shipped
2963,251,2025-09-10,completed
2964,136,2026-02-09,pending
2965,204,2025-06-27,completed
2966,89,2025-12-07,pending
2967,801,2025-11-22,pending
2968,901,2025-05-27,completed
2969,661,2025-09-28,completed
2970,741,2026-02-26,completed
2971,906,2025-08-23,completed
2972,26,2026-01-02,shipped
2973,861,2025-05-17,completed
2974,366,2025-05-28,pending
2975,413,2025-04-25,pending
2976,439,2025-04-18,completed
2977,362,2025-12-01,completed
2978,37,2026-02-03,pending
2979,10,2025-07-24,shipped
2980,221,2025-04-22,shipped
2981,271,2026-01-06,shipped
2982,427,2025-07-18,pending
2983,486,2025-10-06,pending
2984,911,2025-11-19,shipped
2985,239,2025-10-14,completed
2986,801,2025-03-24,completed
2987,929,2025-04-15,completed
2988,605,2025-11-02,pending
2989,438,2025-05-09,completed
2990,771,2025-04-09,pending
2991,72,2025-10-12,completed
2992,92,2025-07-22,pending
2993,191,2026-03-04,completed
2994,568,2025-04-08,shipped
2995,226,2025-07-11,shipped
2996,917,2025-08-04,shipped
2997,661,2025-05-28,completed
2998,571,2025-08-24,pending
2999,395,2025-05-09,completed
3000,461,2025-10-15,completed
3001,42,2025-07-16,completed
3002,372,2025-07-25,shipped
3003,26,2025-07-15,completed
3004,911,2025-08-22,shipped
3005,622,2025-05-09,completed
3006,955,2025-03-13,shipped
3007,665,2025-04-21,shipped
3008,820,2025-10-19,completed
3009,41,2025-11-09,completed
3010,993,2025-03-13,completed
3011,815,2026-02-12,completed
3012,536,2025-12-03,pending
3013,785,2026-01-26,shipped
3014,159,2025-05-10,completed
3015,626,2025-04-22,shipped
3016,200,2025-04-06,completed
3017,78,2025-08-28,completed
3018,182,2025-10-06,pending
3019,816,2026-02-19,shipped
3020,964,2025-03-28,shipped
3021,214,2025-11-01,pending
3022,38,2025-04-08,pending
3023,503,2025-03-22,shipped
3024,801,2025-05-14,shipped
3025,302,2026-01-25,completed
3026,332,2025-06-11,pending
3027,829,2025-05-02,completed
3028,553,2025-03-16,shipped
3029,810,2025-10-15,pending
3030,263,2025-10-11,pending
3031,373,2026-01-19,completed
3032,806,2026-01-13,shipped
3033,814,2025-11-28,completed
3034,764,2025-05-28,shipped
3035,790,2026-01-03,pending
3036,222,2025-06-06,completed
3037,254,2025-06-19,shipped
3038,87,2025-11-27,completed
3039,385,2025-08-04,completed
3040,837,2025-05-30,completed
3041,193,2025-06-14,shipped
3042,724,2025-05-29,completed
3043,308,2025-09-27,shipped
3044,963,2025-10-30,pending
3045,658,2026-03-06,completed
3046,734,2025-12-04,completed
3047,657,2025-04-29,pending
3048,455,2025-08-18,completed
3049,954,2025-03-26,shipped
3050,864,2025-03-18,shipped
3051,191,2026-02-04,completed
3052,952,2025-07-14,pending
3053,805,2025-07-24,pending
3054,945,2025-04-25,shipped
3055,547,2025-10-27,pending
3056,132,2025-07-25,pending
3057,685,2025-10-21,pending
3058,352,2025-08-08,completed
3059,510,2025-09-10,completed
3060,961,2025-08-04,completed
3061,437,2025-12-05,completed
3062,999,2025-03-19,shipped
3063,545,2025-05-07,pending
3064,148,2025-06-02,shipped
3065,893,2025-09-28,completed
3066,448,2025-04-19,completed
3067,23,2025-05-25,completed
3068,151,2026-01-19,shipped
3069,160,2026-02-28,pending
3070,901,2025-03-22,pending
3071,554,2025-12-25,shipped
3072,293,2025-12-25,pending
3073,729,2025-06-01,pending
3074,24,2025-06-05,completed
3075,234,2026-02-21,completed
3076,483,2026-02-06,shipped
3077,976,2025-09-01,shipped
3078,543,2026-02-18,pending
3079,950,2025-05-13,completed
3080,364,2026-01-09,completed
3081,29,2025-07-25,shipped
3082,740,2026-01-26,pending
3083,38,2025-07-27,shipped
3084,583,2025-11-03,completed
3085,307,2025-11-13,pending
3086,254,2026-02-07,completed
3087,228,2025-10-18,pending
3088,677,2025-07-25,pending
3089,863,2025-12-11,pending
3090,381,2025-06-23,pending
3091,646,2025-07-23,pending
3092,990,2025-05-16,pending
3093,449,2025-12-03,completed
3094,371,2025-06-23,completed
3095,592,2025-08-11,shipped
3096,688,2026-01-18,completed
3097,954,2026-03-04,shipped
3098,888,2025-06-23,completed
3099,892,2025-05-02,completed
3100,542,2026-01-01,completed
3101,316,2025-05-27,completed
3102,505,2025-10-02,completed
3103,604,2025-11-06,shipped
3104,274,2026-01-07,completed
3105,704,2025-11-01,completed
3106,905,2025-03-20,pending
3107,859,2026-02-07,completed
3108,304,2026-01-14,pending
3109,315,2025-08-03,completed
3110,476,2026-01-30,completed
3111,703,2025-03-27,pending
3112,204,2025-03-18,completed
3113,181,2025-06-24,pending
3114,578,2026-01-29,shipped
3115,982,2025-11-30,shipped
3116,38,2025-11-24,shipped
3117,56,2025-06-04,completed
3118,473,2025-12-01,pending
3119,175,2025-12-10,shipped
3120,907,2025-08-20,completed
3121,676,2025-06-14,completed
3122,741,2025-08-10,pending
3123,352,2025-07-12,pending
3124,15,2025-06-02,completed
3125,687,2025-07-08,shipped
3126,559,2025-07-27,completed
3127,336,2026-01-14,completed
3128,444,2025-05-02,pending
3129,908,2025-10-18,pending
3130,946,2025-08-05,shipped
3131,151,2025-06-11,shipped
3132,46,2025-07-28,pending
3133,8,2025-11-25,shipped
3134,64,2026-03-09,completed
3135,394,2026-02-06,completed
3136,127,2025-09-26,pending
3137,793,2025-12-15,completed
3138,945,2026-01-13,shipped
3139,639,2025-05-24,pending
3140,904,2025-10-11,shipped
3141,402,2025-09-26,completed
3142,684,2025-06-01,shipped
3143,380,2026-01-18,completed
3144,67,2025-12-16,pending
3145,8,2025-09-30,completed
3146,466,2025-07-15,shipped
3147,486,2025-10-25,completed
3148,639,2025-08-19,shipped
3149,864,2025-07-22,completed
3150,794,2025-06-11,completed
3151,130,2025-03-25,completed
3152,295,2025-12-23,shipped
3153,915,2025-04-09,shipped
3154,803,2025-10-30,pending
3155,170,2026-01-24,shipped
3156,880,2025-06-20,pending
3157,534,2025-05-29,pending
3158,107,2026-02-15,shipped
3159,896,2025-10-19,completed
3160,509,2025-05-24,pending
3161,724,2025-04-03,pending
3162,186,2025-05-30,pending
3163,383,2025-06-17,pending
3164,922,2025-06-01,completed
3165,338,2025-04-24,shipped
3166,929,2025-06-12,pending
3167,108,2025-07-21,completed
3168,81,2026-03-07,pending
3169,584,2025-05-15,shipped
3170,361,2025-08-25,shipped
3171,343,2026-02-24,shipped
3172,95,2025-07-15,completed
3173,260,2025-08-02,pending
3174,86,2026-01-28,pending
3175,475,2025-03-23,pending
3176,978,2025-06-09,pending
3177,407,2025-05-07,pending
3178,577,2025-05-29,completed
3179,974,2026-02-14,completed
3180,674,2025-04-22,completed
3181,230,2025-04-12,pending
3182,62,2026-01-15,completed
3183,594,2025-12-25,completed
3184,149,2025-09-05,pending
3185,701,2025-05-13,pending
3186,36,2025-04-08,completed
3187,656,2025-10-29,completed
3188,45,2025-04-28,shipped
3189,795,2026-01-18,shipped
3190,950,2025-10-28,completed
3191,406,2025-12-02,completed
3192,947,2025-04-05,completed
3193,485,2025-11-16,shipped
3194,288,2026-02-11,shipped
3195,276,2025-05-17,shipped
3196,589,2026-01-18,pending
3197,947,2025-05-30,completed
3198,150,2025-06-02,shipped
3199,855,2025-09-26,pending
3200,128,2025-11-14,shipped
3201,180,2025-09-26,pending
3202,58,2025-11-05,pending
3203,438,2025-10-11,shipped
3204,246,2025-09-26,shipped
3205,120,2025-04-06,pending
3206,40,2025-09-27,completed
3207,53,2025-10-09,pending
3208,148,2025-03-12,completed
3209,377,2025-04-18,completed
3210,923,2025-11-06,completed
3211,840,2025-10-15,completed
3212,681,2025-04-23,pending
3213,686,2025-09-12,completed
3214,574,2025-11-30,shipped
3215,223,2025-11-15,completed
3216,340,2026-02-06,shipped
3217,658,2025-09-11,shipped
3218,565,2025-04-22,pending
3219,146,2025-07-01,shipped
3220,263,2025-07-29,completed
3221,190,2025-03-19,pending
3222,583,2025-04-13,completed
3223,163,2026-01-22,pending
3224,359,2026-02-13,pending
3225,217,2026-01-15,pending
3226,594,2025-06-28,pending
3227,798,2025-07-15,shipped
3228,2,2025-06-28,pending
3229,115,2025-09-21,completed
3230,345,2025-05-24,shipped
3231,271,2026-01-14,completed
3232,635,2026-02-20,completed
3233,959,2025-05-11,pending
3234,727,2025-03-25,pending
3235,631,2025-06-27,completed
3236,982,2026-02-02,pending
3237,463,2025-08-26,completed
3238,629,2025-12-27,pending
3239,190,2025-07-02,pending
3240,335,2025-04-14,shipped
3241,305,2025-12-15,pending
3242,537,2026-01-01,pending
3243,421,2025-09-26,completed
3244,274,2025-06-20,completed
3245,298,2025-06-16,completed
3246,625,2025-07-26,shipped
3247,790,2025-08-07,completed
3248,877,2025-11-19,shipped
3249,610,2025-12-15,shipped
3250,461,2025-11-22,pending
3251,266,2026-03-08,completed
3252,482,2025-07-18,completed
3253,538,2025-03-23,shipped
3254,840,2025-08-24,pending
3255,703,2025-04-19,pending
3256,263,2026-01-17,completed
3257,725,2025-11-29,completed
3258,323,2025-03-31,shipped
3259,59,2025-12-23,shipped
3260,266,2025-12-12,pending
3261,846,2025-07-13,shipped
3262,431,2025-07-08,completed
3263,708,2025-08-22,shipped
3264,775,2025-09-13,shipped
3265,993,2025-10-30,shipped
3266,571,2026-02-28,pending
3267,294,2025-09-07,pending
3268,595,2025-03-13,pending
3269,69,2025-03-18,pending
3270,420,2025-08-25,completed
3271,516,2025-06-15,pending
3272,44,2026-01-06,shipped
3273,607,2026-02-23,completed
3274,666,2025-07-07,pending
3275,764,2026-03-01,completed
3276,777,2026-03-10,pending
3277,932,2025-03-26,completed
3278,477,2026-01-13,completed
3279,987,2025-05-01,shipped
3280,173,2026-03-01,pending
3281,735,2025-04-21,shipped
3282,2,2025-11-07,pending
3283,418,2025-11-16,completed
3284,745,2025-07-13,shipped
3285,604,2025-04-09,completed
3286,687,2026-02-20,pending
3287,502,2026-02-13,shipped
3288,424,2025-05-31,shipped
3289,116,2025-12-05,shipped
3290,316,2025-12-13,pending
3291,100,2025-09-28,shipped
3292,750,2025-06-14,shipped
3293,769,2025-08-31,pending
3294,784,2026-03-11,pending
3295,643,2025-10-24,completed
3296,669,2026-01-20,completed
3297,190,2026-02-17,completed
3298,192,2025-09-19,shipped
3299,114,2025-09-10,shipped
3300,718,2026-03-10,pending
3301,528,2025-12-31,shipped
3302,715,2025-07-05,shipped
3303,361,2025-12-22,pending
3304,138,2025-05-04,pending
3305,633,2026-02-24,completed
3306,662,2025-12-27,completed
3307,348,2025-07-03,completed
3308,383,2025-11-28,shipped
3309,538,2025-04-25,pending
3310,741,2025-12-05,pending
3311,166,2025-09-22,completed
3312,113,2025-10-03,completed
3313,134,2026-01-01,pending
3314,242,2025-07-03,pending
3315,620,2026-01-27,shipped
3316,989,2025-11-29,shipped
3317,824,2025-12-14,pending
3318,548,2025-12-19,completed
3319,809,2025-12-22,completed
3320,135,2025-10-27,completed
3321,701,2025-07-07,pending
3322,186,2026-03-11,shipped
3323,195,2025-04-20,shipped
3324,791,2025-11-01,shipped
3325,3,2026-02-28,pending
3326,165,2025-04-16,shipped
3327,941,2026-02-09,completed
3328,325,2026-01-02,pending
3329,968,2025-12-21,completed
3330,150,2025-07-29,pending
3331,763,2026-02-28,completed
3332,569,2025-12-14,shipped
3333,934,2025-05-30,shipped
3334,428,2025-12-02,completed
3335,18,2025-10-31,completed
3336,856,2025-12-01,shipped
3337,162,2026-01-10,pending
3338,787,2025-03-28,completed
3339,895,2025-04-02,pending
3340,171,2025-12-06,pending
3341,340,2025-05-26,pending
3342,466,2025-07-26,pending
3343,139,2025-03-11,completed
3344,31,2025-07-29,shipped
3345,747,2025-12-16,pending
3346,401,2026-01-01,pending
3347,772,2025-05-31,completed
3348,33,2026-01-19,pending
3349,404,2025-04-13,shipped
3350,23,2025-07-21,pending
3351,738,2025-08-03,completed
3352,897,2025-12-15,completed
3353,769,2025-10-27,pending
3354,844,2026-03-03,shipped
3355,230,2025-03-14,pending
3356,367,2025-07-04,completed
3357,666,2025-06-21,completed
3358,460,2025-12-01,shipped
3359,469,2025-10-21,shipped
3360,789,2025-03-20,pending
3361,27,2025-03-19,completed
3362,920,2025-09-26,shipped
3363,867,2025-07-20,completed
3364,440,2025-12-08,pending
3365,900,2025-03-16,completed
3366,76,2025-11-02,pending
3367,318,2025-06-29,pending
3368,584,2026-01-08,completed
3369,290,2025-05-20,completed
3370,868,2025-05-09,pending
3371,198,2026-01-09,pending
3372,477,2026-01-30,completed
3373,109,2025-10-07,completed
3374,751,2025-10-26,shipped
3375,333,2025-03-23,completed
3376,37,2025-03-28,pending
3377,619,2025-05-13,pending
3378,498,2025-11-30,completed
3379,461,2025-12-06,completed
3380,530,2025-07-31,pending
3381,733,2025-09-28,completed
3382,628,2025-11-17,pending
3383,882,2025-07-06,completed
3384,857,2025-10-30,completed
3385,188,2025-04-16,pending
3386,965,2026-02-08,completed
3387,183,2025-04-26,pending
3388,491,2025-03-21,shipped
3389,63,2025-12-10,completed
3390,666,2025-04-08,pending
3391,293,2026-01-13,pending
3392,770,2025-05-13,completed
3393,340,2026-02-05,shipped
3394,410,2025-10-25,shipped
3395,573,2025-06-09,pending
3396,533,2025-11-30,completed
3397,446,2025-12-10,completed
3398,121,2025-10-31,shipped
3399,253,2025-06-25,pending
3400,893,2025-10-08,completed
3401,22,2025-10-23,pending
3402,898,2025-06-28,shipped
3403,32,2025-04-22,shipped
3404,331,2025-09-12,completed
3405,847,2025-03-21,pending
3406,737,2026-01-31,completed
3407,47,2025-06-10,shipped
3408,909,2025-07-23,pending
3409,444,2025-11-23,completed
3410,361,2025-07-02,completed
3411,855,2025-03-26,pending
3412,987,2025-09-02,pending
3413,322,2025-04-02,completed
3414,126,2025-05-12,completed
3415,342,2025-06-13,shipped
3416,271,2025-04-15,pending
3417,950,2025-07-18,completed
3418,944,2025-11-17,pending
3419,314,2026-03-02,shipped
3420,832,2025-05-12,shipped
3421,373,2025-04-27,shipped
3422,369,2026-02-23,pending
3423,210,2026-02-23,shipped
3424,158,2025-03-11,completed
3425,78,2025-05-07,pending
3426,693,2025-11-23,pending
3427,209,2026-01-31,shipped
3428,822,2025-07-15,pending
3429,505,2025-11-08,completed
3430,436,2026-02-21,pending
3431,421,2025-05-04,pending
3432,648,2025-12-17,shipped
3433,766,2025-12-15,completed
3434,723,2026-01-15,completed
3435,651,2025-05-17,pending
3436,131,2025-03-22,shipped
3437,753,2026-02-23,shipped
3438,620,2026-01-24,pending
3439,607,2025-10-14,completed
3440,810,2025-11-02,pending
3441,19,2025-08-17,completed
3442,133,2025-05-14,pending
3443,974,2025-07-14,pending
3444,212,2025-04-04,completed
3445,895,2025-04-09,pending
3446,358,2025-09-08,shipped
3447,590,2025-09-05,completed
3448,57,2025-10-12,completed
3449,52,2025-10-12,completed
3450,430,2025-05-30,completed
3451,180,2025-07-01,shipped
3452,350,2025-12-11,shipped
3453,469,2025-04-07,pending
3454,151,2025-07-14,completed
3455,311,2026-01-21,pending
3456,55,2025-05-29,shipped
3457,15,2025-04-11,completed
3458,501,2025-04-27,pending
3459,374,2025-10-01,completed
3460,48,2025-08-19,completed
3461,826,2025-11-17,completed
3462,385,2026-01-06,pending
3463,227,2025-04-06,pending
3464,631,2025-11-05,pending
3465,466,2026-03-04,shipped
3466,717,2025-08-02,shipped
3467,288,2026-03-06,completed
3468,775,2025-08-13,shipped
3469,330,2025-03-26,shipped
3470,439,2025-06-17,shipped
3471,793,2025-06-06,shipped
3472,299,2026-01-20,completed
3473,289,2025-04-15,shipped
3474,373,2025-04-14,pending
3475,762,2025-11-03,pending
3476,965,2025-07-23,completed
3477,68,2025-12-18,shipped
3478,767,2025-09-19,completed
3479,462,2026-01-11,pending
3480,437,2025-06-21,shipped
3481,447,2025-08-07,completed
3482,901,2025-06-12,shipped
3483,2,2025-08-09,completed
3484,947,2026-02-14,completed
3485,179,2025-07-02,pending
3486,645,2025-05-08,completed
3487,139,2026-01-18,pending
3488,99,2025-10-30,pending
3489,588,2025-08-29,pending
3490,459,2026-01-23,pending
3491,637,2025-11-07,shipped
3492,391,2025-12-30,pending
3493,849,2026-01-17,completed
3494,231,2025-09-01,shipped
3495,207,2025-12-02,completed
3496,119,2026-01-28,shipped
3497,212,2025-07-17,pending
3498,331,2025-03-26,shipped
3499,31,2025-12-18,shipped
3500,582,2025-06-02,shipped
3501,124,2026-01-23,completed
3502,879,2026-01-29,pending
3503,660,2025-06-12,pending
3504,850,2026-03-10,shipped
3505,244,2025-09-18,shipped
3506,338,2025-06-04,completed
3507,414,2025-10-11,shipped
3508,325,2025-05-03,shipped
3509,528,2025-03-12,pending
3510,112,2025-05-23,pending
3511,924,2025-10-28,shipped
3512,843,2026-02-08,pending
3513,71,2025-07-09,shipped
3514,281,2025-10-30,pending
3515,364,2025-04-18,shipped
3516,770,2025-03-25,shipped
3517,212,2026-01-26,pending
3518,812,2025-12-07,shipped
3519,933,2025-03-12,shipped
3520,424,2025-04-27,pending
3521,454,2026-01-19,completed
3522,91,2025-06-22,completed
3523,269,2025-04-29,shipped
3524,772,2025-08-03,completed
3525,62,2026-03-04,completed
3526,712,2025-09-04,completed
3527,77,2025-07-05,pending
3528,501,2025-08-18,shipped
3529,524,2025-05-27,shipped
3530,556,2025-03-15,completed
3531,227,2025-05-31,shipped
3532,810,2025-07-18,completed
3533,60,2025-05-20,pending
3534,639,2025-09-27,shipped
3535,657,2026-01-29,shipped
3536,199,2026-01-12,completed
3537,893,2025-03-14,completed
3538,314,2025-07-02,completed
3539,431,2025-06-19,shipped
3540,558,2025-03-31,shipped
3541,998,2026-01-10,shipped
3542,886,2025-08-22,completed
3543,746,2025-05-19,completed
3544,283,2026-02-09,pending
3545,124,2025-07-27,shipped
3546,998,2025-08-07,shipped
3547,772,2025-12-20,completed
3548,183,2025-05-08,shipped
3549,721,2025-03-26,shipped
3550,955,2025-05-07,pending
3551,970,2025-09-12,shipped
3552,152,2025-12-13,shipped
3553,380,2025-09-05,shipped
3554,957,2026-01-21,shipped
3555,528,2026-01-13,pending
3556,952,2025-12-28,pending
3557,53,2025-08-12,pending
3558,840,2026-01-15,shipped
3559,289,2026-02-12,completed
3560,807,2025-06-26,pending
3561,732,2026-01-07,pending
3562,697,2026-01-17,completed
3563,65,2026-01-07,completed
3564,271,2026-01-02,shipped
3565,677,2025-09-11,pending
3566,745,2025-11-17,completed
3567,289,2026-02-04,pending
3568,272,2026-02-19,pending
3569,992,2025-03-15,completed
3570,832,2025-12-27,pending
3571,114,2025-08-04,completed
3572,607,2025-06-06,completed
3573,657,2026-02-02,shipped
3574,752,2026-01-03,pending
3575,557,2025-04-25,completed
3576,403,2025-11-16,pending
3577,670,2026-01-08,pending
3578,928,2026-02-20,shipped
3579,387,2025-11-11,completed
3580,526,2026-02-17,completed
3581,484,2025-11-24,completed
3582,877,2025-08-15,shipped
3583,82,2025-12-29,pending
3584,590,2025-05-19,pending
3585,770,2026-03-02,pending
3586,918,2025-03-31,pending
3587,917,2026-02-20,shipped
3588,971,2025-07-02,completed
3589,761,2026-02-23,pending
3590,228,2025-12-28,completed
3591,848,2025-07-02,shipped
3592,757,2025-11-04,pending
3593,95,2025-06-19,pending
3594,482,2025-05-29,shipped
3595,616,2026-02-25,pending
3596,562,2025-07-16,completed
3597,618,2025-07-15,pending
3598,319,2026-03-09,completed
3599,713,2025-05-09,completed
3600,444,2025-03-30,pending
3601,846,2025-10-11,completed
3602,559,2025-03-17,completed
3603,328,2025-03-21,completed
3604,687,2026-01-31,completed
3605,896,2025-05-22,shipped
3606,105,2025-10-27,pending
3607,249,2025-04-26,completed
3608,217,2025-08-22,pending
3609,932,2025-07-12,pending
3610,546,2026-03-06,pending
3611,220,2026-03-04,pending
3612,321,2025-05-01,shipped
3613,286,2025-12-01,completed
3614,197,2025-12-18,pending
3615,190,2026-01-11,completed
3616,772,2025-10-02,shipped
3617,910,2025-07-27,shipped
3618,550,2025-12-29,completed
3619,607,2025-12-25,shipped
3620,112,2026-02-22,shipped
3621,332,2025-06-10,pending
3622,219,2025-10-08,completed
3623,972,2025-06-06,pending
3624,214,2026-01-01,completed
3625,21,2025-11-09,completed
3626,378,2025-10-13,completed
3627,470,2026-03-03,shipped
3628,776,2025-03-27,pending
3629,241,2026-02-11,shipped
3630,840,2026-03-09,completed
3631,174,2025-12-24,completed
3632,86,2025-08-29,completed
3633,368,2025-05-05,pending
3634,76,2025-04-01,pending
3635,887,2025-10-31,shipped
3636,932,2025-04-17,shipped
3637,638,2025-08-13,shipped
3638,418,2025-04-28,completed
3639,311,2025-05-09,pending
3640,385,2025-07-12,pending
3641,101,2025-08-14,pending
3642,846,2025-09-03,shipped
3643,289,2026-02-21,pending
3644,597,2025-04-11,pending
3645,178,2025-08-08,shipped
3646,170,2025-06-30,pending
3647,415,2026-01-15,shipped
3648,806,2026-03-04,completed
3649,873,2025-10-09,pending
3650,327,2025-12-25,completed
3651,212,2025-08-13,completed
3652,56,2025-07-31,pending
3653,706,2025-04-07,shipped
3654,462,2025-07-24,pending
3655,2,2025-05-07,shipped
3656,980,2025-03-25,completed
3657,984,2025-10-10,shipped
3658,911,2025-10-24,pending
3659,378,2026-02-04,pending
3660,492,2026-01-01,completed
3661,495,2025-04-26,completed
3662,358,2025-05-11,completed
3663,974,2025-08-16,shipped
3664,405,2026-02-28,shipped
3665,290,2025-10-08,completed
3666,990,2025-10-23,shipped
3667,555,2025-12-18,shipped
3668,318,2025-03-13,completed
3669,933,2025-07-10,pending
3670,428,2025-10-17,completed
3671,392,2026-02-13,shipped
3672,216,2025-09-19,shipped
3673,560,2025-04-07,pending
3674,359,2025-03-26,pending
3675,357,2025-12-27,shipped
3676,565,2025-12-22,pending
3677,109,2025-06-06,shipped
3678,314,2025-11-09,shipped
3679,680,2025-12-26,shipped
3680,728,2025-12-04,shipped
3681,34,2025-07-02,pending
3682,538,2025-10-29,shipped
3683,947,2025-12-04,completed
3684,331,2025-06-29,pending
3685,9,2025-10-13,completed
3686,65,2025-08-18,pending
3687,337,2025-06-19,pending
3688,797,2025-04-15,shipped
3689,452,2025-10-09,shipped
3690,261,2025-07-22,shipped
3691,965,2025-11-09,completed
3692,233,2025-07-04,shipped
3693,869,2026-01-05,completed
3694,4,2025-03-31,pending
3695,165,2025-12-31,pending
3696,526,2025-04-21,completed
3697,475,2025-08-14,shipped
3698,603,2025-12-26,shipped
3699,358,2026-01-30,pending
3700,845,2026-02-07,pending
3701,830,2026-01-16,pending
3702,547,2025-07-26,completed
3703,920,2025-10-24,shipped
3704,42,2025-09-19,shipped
3705,799,2026-01-15,pending
3706,704,2025-11-19,shipped
3707,304,2025-07-25,shipped
3708,809,2025-08-23,shipped
3709,893,2026-02-16,pending
3710,870,2025-11-20,pending
